PC1,PC2,PC3,PC4,SHUTTLECOCK POSITIION IN AIR(X ) metres,SHUTTLECOCK POSITIION IN AIR(Y) metres,SHUTTLECOCK POSITIION IN AIR(Z) metres
2.2011205761578863,-0.933472912397774,-0.7041764245338453,-0.17945910777887533,7.500018068,4.491895461,5.425579694
1.1790796193015287,-0.863083081461756,-0.5037762333136478,0.1286965868311029,6.914053459,3.89091555,5.167176095
0.3548279879992847,2.315172448841161,0.4257446772513056,-2.0371657526239964,8.934900892,4.718714554,0.317622102
-1.309811402402459,1.1804442796130745,-0.2202638167763779,-0.001104129404562378,8.775930989,1.586410589,2.029721361
-2.64670329408752,-0.2178652917503904,1.051629106324267,0.37177145142608686,4.952758547,1.273199117,2.332896061
-0.4773339318197771,-0.13495267553120677,1.3477542320587885,-1.0298286672155443,4.738741732,4.090706079,2.180245149
-0.15491079638807498,-0.7446826959712618,-0.7961605371939211,0.991177788469976,7.14835923,2.401739841,5.313005771
-0.6896024148168729,-0.554601408816301,-1.1102290755900268,1.425418994634557,7.790084221,1.5326616,5.359784893
-2.5833247925018026,-0.18773672978770292,0.9564804175710355,0.40458287240409146,5.090951298,1.312825251,2.428865298
-0.32162472875202497,-0.734028352188926,-0.8828094635665678,1.1442017553665265,7.278203065,2.128775837,5.373236358
0.733565051178065,-1.1095042370885324,0.5592922051523124,-0.4225242565796424,5.6535791,3.569372945,3.928250517
0.36989087032771456,1.9515770431704007,0.5402298230480816,-1.941265387335429,8.935602761,4.049094753,0.318143413
-2.453261217136537,0.12468755740118956,0.02839593782746295,0.9616836077367997,6.471847238,1.086318808,3.260241865
0.34491223436576884,0.46561961693707116,-0.5458739154611116,-0.15932735533803868,8.577512636,3.0,3.428685095
-1.4253378958376617,-0.8910384121272176,1.966791953221772,-0.6604842089774329,4.050344403,2.007075444,1.687667648
1.8826963337689324,-0.1798141881354737,-0.6651536853005042,-0.47535243159200213,8.357777801,4.228381457,4.391825339
-0.4429896530318839,0.24233963950855128,0.035071695909370704,-0.13001787963043482,6.696554983,3.475475398,3.368387032
-1.6229202256351023,1.8299429676947554,-0.6469064813064159,0.1634063432227555,9.130629246,2.184499093,2.208648978
-0.3845049083721191,2.7409812741511983,0.20707354925357938,-1.7123538872268655,9.414669758,4.094513412,0.102426125
1.0199100865206177,1.0752727121824246,0.08847248976695281,-1.3911209596988894,8.79504711,4.0,1.862033572
0.9974848233639125,-1.061261839691543,-0.08101419593305562,-0.03243120595539641,6.408755315,3.600570152,4.734971699
-1.0534636597789568,1.1798066831787137,-0.8337619910314367,0.40030035943307324,8.725676465,2.496688611,3.252171193
-1.318607358915187,1.3613039001038836,-0.8625269629992819,0.458138332513627,8.813237516,2.380173648,3.110581636
1.5113538441991317,1.2149471930229847,0.0014538272322715776,-1.6427916782653376,8.777101201,4.930074169,2.029735241
-0.1247610531252653,0.9580991180818417,-0.494697677844975,-0.24019254086336408,8.657527939,3.073665041,2.925842299
-0.6846621301365643,-0.4922667206926276,-1.1234099754096865,1.399217087829369,7.876420128,1.54479532,5.30165027
1.340162551019335,-1.1004865435003748,0.8416817018989388,-0.9784062692923756,5.398507299,4.401015515,3.62450465
0.578838332826835,-0.8763138573153548,-0.42533532167793997,0.3733300285920329,6.73819764,3.276842529,5.029803667
-1.5339648146518996,1.3875147318761147,-0.04263948493528493,-0.15674143126542175,8.830850588,1.422644662,1.50870119
1.3168568890706653,-1.0992546583727527,0.8394010493076335,-0.9653052832172027,5.399505578,4.374996389,3.623907845
-0.49346900390581666,-0.907368258169007,1.8751190956998807,-1.0452380248679989,4.196190253,3.031073483,1.93522128
2.240842426934438,-0.28219897444608466,-0.7251147625548949,-0.5476285358488011,8.261830321,4.67500761,4.672874761
-3.2106847279672808,-0.3062107067486058,1.6423768291733127,0.19958641165674465,4.075542591,1.0,1.662911962
1.0888957508364363,-1.0939206367209506,0.9846596460535151,-0.9776096090336049,5.222606876,4.193641906,3.408234885
-2.5064867821536363,-0.0225520557927733,0.4554707541564206,0.7040003642036419,5.812477592,1.222544265,2.893770994
-2.275773020306641,-0.869294888240887,1.6035298054696847,0.07191966269899129,4.29672577,1.005179368,2.092386838
-1.8654420801762972,0.05169510500433874,0.3721618718997193,0.4088385576746693,6.000025772,1.975477747,3.004355099
0.9872068566886841,1.197632416777694,0.048355175156627336,-1.4079967664172455,8.792877133,4.194998483,1.861610533
0.5454082026977568,-0.6396232372339136,-0.7528260676074012,0.5401398148569792,7.117801024,3.435893127,5.295026641
-0.5367061969352714,1.1793811224162467,-0.8278608225500201,0.13377442527548053,8.633843966,3.241634749,3.371610789
0.5094790640205105,-1.099936091596404,-0.048866621040356585,0.20909043771724561,6.333795674,3.0,4.66222089
0.582705273832394,-1.10339109773642,0.18505704756259453,-0.027359411070820027,6.061350292,3.216656646,4.383641318
1.2297766229834755,-0.8188441462255824,-0.6413423821010332,0.19649904895436587,7.117740941,3.893997829,5.297051174
-0.49671498792354224,-0.9016657037087424,1.816553734487328,-0.9963081750330832,4.246038467,3.025859685,2.014461249
-1.2991447952038087,-0.9838218684668256,0.3514163873326525,0.7180941123310595,5.654443851,1.443306894,3.92926505
0.6648053228267098,0.16009768226932924,-0.6292853261492424,-0.0787691120720024,8.492089226,3.078409709,3.861806088
-2.1590270074132736,-0.291259932019635,1.5088519594029777,-0.22779553054478696,4.377637368,2.066587657,1.904360661
-2.0583239509194655,-0.21962106571341472,1.2441271555459164,-0.09127109660072776,4.740102675,2.090873182,2.17878146
-0.7553008671985307,0.9108327860098314,-0.46658104827141045,0.08146840203389123,8.680054512,2.166868645,2.790506797
0.4523491333692107,-0.9863464877124233,2.1533911024170136,-1.7210023663361682,4.048708603,4.010353333,1.685155007
-0.9266679200424567,-0.9230299213078833,-0.40073930140775815,1.1422913155964658,6.557813103,1.543679958,4.875317586
0.8386913213422581,-0.8782249510516382,-0.6137901340176127,0.4043549360267395,7.050142043,3.374510351,5.25619306
-1.7016217957883644,1.8648832334271963,-0.6202162789730411,0.1606642101416345,9.151503035,2.094985773,2.114239236
2.0577171709083024,-0.7361093423292349,-0.8201685384804942,-0.11710531631885913,7.677234274,4.516801574,5.408943398
1.6317068468730738,0.0941691190816481,-0.8359588394755735,-0.3527498920262986,8.310038584,4.568725753,4.539041625
-1.128720841549016,-0.2206422513699817,1.3198944845924887,-0.6276620986845094,4.740011143,3.170845034,2.181241217
0.6914806103544288,-1.1231216022018697,0.8776354849716973,-0.667584604533955,5.311451486,3.639637628,3.516767258
2.011411536795144,-1.0162412180404077,-0.12842780910525084,-0.5312926373332795,6.558221442,4.782126785,4.873866331
-0.8287906226937436,-0.5555277711409252,-1.1199766772498403,1.5048345683412505,7.817599658,1.333996692,5.342070034
0.5997354770397232,-0.7268010065462982,-0.8651201541649247,0.6571062129129094,7.404962382,3.106339343,5.409812108
-1.3448031345768168,-0.9755498486326465,-0.013534526534154752,1.050677890175197,6.061547935,1.216677419,4.382616553
-0.41926396345943,-0.9388122163014774,1.8901423415595173,-1.0783524143225944,4.197844896,3.056731111,1.936082737
0.2647113246641132,1.5227760132029946,-0.6933491657294375,-0.5815710218876685,8.919189827,4.318092942,2.885354652
0.04562403538122635,-1.090097712144168,1.1171911052332284,-0.5644232196862712,5.000705648,3.069976156,3.115236969
0.1827115241447054,-1.1142074110005995,1.4181943222040627,-0.879773450313243,4.724676662,3.278177308,2.734418389
0.2172781023694336,1.4437848701317475,-0.7967001060029079,-0.4233808875690934,8.755469326,4.423032646,3.20819821
0.46256731435996623,-0.7864415254739806,-0.8015758148094136,0.705451325538789,7.279068645,2.940257804,5.372549932
0.42735378191312795,-0.9611500726258184,2.025112003808145,-1.611802445661692,4.14941554,4.007830537,1.853076006
-0.0280824001017112,1.2417369529016598,0.03672463640213719,-0.9077355161758719,8.811825857,3.0,1.689468216
1.0650944482946332,-0.8464460307193021,-0.8339165202179392,0.46026643990201843,7.528103392,3.308669051,5.426766272
-0.08179799809587493,-1.0090233082357258,0.4216686053698949,0.05385097272758069,5.697197353,2.791416123,3.977720576
-1.5901385198740774,-0.06365276141441593,0.7001292952715833,0.05161691151526164,5.557366033,2.388294963,2.738709192
1.7378168826054348,-0.9055267549310404,-0.7035300248657306,0.03988189176864855,7.375488389,4.117874652,5.403734914
-2.0012717258971904,0.30473051092096715,-0.27910706698963517,0.8959020667484188,7.016939636,1.531967857,3.506497782
0.771295009676088,0.17662285817430437,-0.6257246734187103,-0.14505255297865105,8.490566129,3.235340599,3.862748938
-0.06619218800605664,2.6555175124575525,0.10131029283287825,-1.734531992812432,9.389917945,4.471556717,0.414774997
-0.16901783226107114,-1.0590849620932847,1.7832100293772042,-1.0463300409247587,4.342986763,3.085516205,2.168036827
1.6275849663711484,0.2208724937704046,-0.6587002391405812,-0.5752198117048607,8.447690006,4.445142086,4.05516433
-0.953933027389076,-0.044467746705802905,0.7481502499742912,-0.3232410545092228,5.556712059,3.16361703,2.736222905
-1.140419112403935,0.6619787352841222,-0.7042368841979775,0.6240128367524852,7.986547447,2.348777708,3.702206703
-1.0879404465179294,0.2729379704654211,-0.08557267988138284,0.2839103038001406,6.805674831,2.699533302,3.417848998
1.0277029529677841,0.6054114304264384,-0.8285727968338219,-0.3383050477262673,8.447276801,4.474593441,4.055552704
-0.5158470715254186,0.48141140688325584,-0.3324058979898195,0.08923682067223673,7.268782032,3.387515652,3.596463527
-0.09779219162952824,2.0263703600525442,-0.3464969266660652,-0.9797963299108193,9.230955979,4.0,1.709826208
-0.3590817478226602,1.2419679730728284,-0.8219149997260893,0.003541630039018714,8.666809986,3.516338483,3.333215524
-0.11099930634450401,1.7673033196676031,0.4507682062418521,-1.5172417189998817,8.917435719,3.257711886,0.530220457
-0.07691866644567684,-0.9851595651473593,-0.03828752149401467,0.4338359336023756,6.218503908,2.594446331,4.546398722
1.4225651149256915,-0.08042831465545205,-0.798541326976131,-0.1817836228775291,8.31054487,3.995167697,4.53863249
-1.8791690565677446,0.3926338243705644,-0.4173966088831998,0.9035857170637583,7.268631473,1.635357596,3.596980397
-2.0385769367005873,0.08568034283571624,0.24268325535350435,0.5889644261112629,6.179702595,1.708228305,3.103339941
-2.362937647283949,-0.8371985453477774,1.7570604006053387,-0.03396902107631866,4.147209267,1.0,1.852350756
-2.7125805209244676,-0.24832620937481717,1.1506009943302977,0.33712380552678983,4.809988148,1.232260364,2.232030014
1.6105380541559902,-0.9693354857365336,-0.28609128572187836,-0.2183534563739831,6.705190254,4.319409445,5.000726551
1.2986612438525431,-1.0912039010915955,0.24116281802754413,-0.4457554088439997,6.060782443,4.071964109,4.382400219
1.3840957855959979,-0.7891714589486234,-0.8345047838174984,0.26696079517941823,7.559700513,3.756637702,5.42651063
1.1750215262402899,-1.0952824244803392,0.7461532739252627,-0.8152749818983703,5.48491673,4.182324849,3.728555647
-0.34390380253556335,-0.4407094136292884,-1.1109307242169828,1.1868943793421507,7.875887481,2.03854092,5.301038378
-0.6754337369858817,0.9225979951855254,-0.7999441671125009,0.3243307645536232,8.333476958,3.000461987,3.612254102
0.522789111413625,-0.9783573834442421,-0.08585884725024281,0.16660368167008777,6.333683568,3.245280027,4.662403563
-1.0856745403086017,-0.9338370735137947,-0.4370033588651585,1.2601738366211044,6.592854808,1.318362539,4.906158495
2.2989643056673676,-0.6139622611984307,-0.8117672391894766,-0.3160688172044868,7.981402309,4.630592176,5.193062733
1.226966316404001,-1.0727516068196086,0.3673599613930575,-0.5281984085623243,5.902468712,4.098390823,4.209045277
-1.285920723692001,-0.9734817573224163,-0.009991302015321047,1.016600771300832,6.061464245,1.289719906,4.383923384
-0.729204922712839,-0.9218770371119378,-0.2064137496202654,0.8743290002702716,6.333858774,1.895884446,4.661464254
-0.5034248841700375,-0.8770534034732895,-0.40720959923777983,0.9074888192492361,6.59425272,2.101194947,4.906346147
1.5960517278020738,-0.7868887165173373,-0.7991378726492755,0.1278738581360274,7.496470503,4.06897831,5.425954207
-1.1008409902164686,0.17049004595292538,0.1576903324067209,0.13871153548100515,6.416590027,2.785197698,3.230106215
-2.8603170425676754,2.6263426556149394,0.03808647101123259,-0.2467736759877728,9.414891269,1.0,0.103232756
0.35284469964750076,-0.8882357283970367,-0.5164327487777071,0.5729362237463625,6.846301593,2.924819449,5.114328335
0.7440100866100618,1.0524462265370524,-0.31683051294886483,-0.8873969350605778,8.699461249,4.092334954,2.647617946
2.2128725300809484,-0.6435386374469537,-0.8437537595768185,-0.22744870982235885,7.792141385,4.737117615,5.360373586
0.41192103958649706,1.1889796855272903,-0.7627278927483944,-0.40885446000661185,8.604333245,4.407685941,3.40681248
-1.0729445777420334,2.2212652355131954,-0.3200008267116185,-0.6170336905424213,9.28130692,3.026582072,1.366267444
1.6075633197454506,-1.070845172320038,0.12764970515159738,-0.5161974752121066,6.21820634,4.391129626,4.546367737
0.5079729297415368,-0.0281311985993519,-1.0603115811720825,0.480094526905475,8.138849844,3.389566072,4.952001085
-1.689787607878921,-0.047489862735713186,0.647753743025381,0.13818385529398722,5.622391495,2.256961569,2.776895134
0.62078319516253,-1.1090504505641123,0.4737904376487362,-0.2919648313638579,5.738075207,3.401266279,4.025400887
-0.6203445885647116,-0.8576719180480498,2.0247081808503977,-1.1374009201324056,4.050224916,3.004394111,1.684138631
-0.8237012512524886,1.9079620233133718,-0.4206655073942759,-0.48145462443118,9.212308938,3.0,1.816526724
-0.8692625138271292,0.3004150044284916,-0.8465206473631459,0.8090299204285667,8.469706434,1.628176273,3.961958326
-0.49872424264146603,-1.0153903238129416,0.20700417658517337,0.4536845681006595,5.90292548,2.200005527,4.208756651
0.030717600920293967,-1.120884880075652,1.8193775261813532,-1.1444805947831154,4.344462027,3.198875244,2.16657004
0.985302810678909,-0.8177600181089308,-0.7317160993353419,0.39751539199455016,7.246473052,3.514190817,5.358451648
1.5526727046751971,-1.0829724458894692,0.32659586774556165,-0.6527374211536604,5.982116405,4.421311848,4.299034346
0.6972127438442787,0.2231772482102443,-0.9828412682445106,0.176445565391414,8.284810769,3.782588649,4.608124519
1.7471957673589453,-1.0432069897144942,-0.11393294100928,-0.39466931211690637,6.521777878,4.444657479,4.841249853
-0.03531602895980035,1.4998091534964564,0.23313144327131283,-1.2180439534898286,8.866866216,3.169954713,1.136700577
-0.594142576756512,2.5565683829248593,0.01317755208716573,-1.3353500566976655,9.374625039,3.755354289,0.565236545
-1.3329130586837443,-0.9761936885400656,0.020511377330665024,1.015713939904384,6.022816448,1.248370629,4.341844309
-1.1518091348526267,1.0647605084091618,-0.8767524147349467,0.5525577894314538,8.471280347,2.53958529,3.524083668
-1.4230295759609457,0.4979959384253459,-0.5866642318258979,0.7582405006400785,7.687931592,2.0,3.696129451
-0.5339842112950118,0.2482739160161826,-0.0028912146179100573,-0.05456874506171877,6.751736706,3.337870783,3.392169289
1.403194072999851,-1.0357378473431433,0.06734462474504818,-0.38011078472410625,6.2571511,4.200148529,4.586257805
2.0776166437666674,-0.9773160462403998,-0.346133757588379,-0.3994089054395085,6.845581311,4.762471214,5.114575494
-1.7917619097020634,-0.1685920400514727,1.0170841335485372,-0.05991327447493182,5.088306097,2.271345186,2.427939261
0.5538765704568354,1.8358509327709152,0.27638099723462384,-1.7415649466128464,8.883842655,4.38200922,0.939734067
-0.8126851167597444,0.9011249725382501,-0.4687612095748879,0.11785856996439747,8.68126333,2.080754797,2.790752236
0.3328998302190018,-1.112339244553754,0.452252065609608,-0.12550570338260872,5.737011297,3.060657771,4.023731685
0.26296841594466325,2.4293146647831025,-0.3334723968288572,-1.3986876323056407,9.267105153,5.040964578,1.484433379
0.6172986725297204,1.0527819224939925,-0.02096154702857287,-1.0796514749542552,8.775129841,3.586312221,2.029569694
0.9795124464901105,-0.9644109036084522,-0.653230540626796,0.41452386768869326,7.184015669,3.278565276,5.330161848
1.2665725570422512,-0.6427056656018552,-0.9037295023894124,0.3045881511070318,7.619062571,3.835526429,5.420002079
-1.1624617413257943,0.42849607533962947,-0.2737179464346308,0.39669821926703935,7.067579727,2.700387209,3.526237247
1.1418748864504322,0.3155981479322413,-0.9762025998460837,-0.10629635554322969,8.287405704,4.471872683,4.608888723
-0.1425368042588639,-0.07849793288932282,-1.0588180158891294,0.8365280980710006,8.188920971,2.44236116,4.850505579
0.9639953538261421,-1.0844609135747412,1.0145468721224542,-0.9452177575417938,5.179004845,4.08244405,3.350740866
0.801622756682941,-0.7955369811436919,-0.6422659043791543,0.40171744563862577,7.049874471,3.487523171,5.255498896
-0.15411220818808746,2.6557085502553472,-0.12467107384148124,-1.4943523066296316,9.349680433,4.609213486,0.848311305
1.6635217160380602,0.7405768134509129,-0.21397966588747547,-1.2688128780216548,8.679875371,4.657713591,2.791161259
-0.6950362689825695,-1.0200971364894584,0.3766562285445904,0.40995405214768027,5.694413166,2.059170212,3.975208462
-1.364433937118605,-0.9634157429190341,-0.36589727145757034,1.3569586334845753,6.482860614,1.0,4.80630442
1.419793905027851,-0.9688750501078034,-0.42607692121599916,-0.0015046377282502677,6.879794289,3.991592694,5.139255157
-0.04547788332398176,-0.9887038188756146,0.06467176164499971,0.33128235517069277,6.100960705,2.682643514,4.423562258
1.5648378900881732,-0.8253709643936853,-0.7557304580940182,0.12797100045178222,7.406314979,4.041415,5.411142971
-1.0814878690611986,-1.0067187881280513,0.9081506394548686,0.14116266710137407,5.091374942,1.883778002,3.235155675
-1.4429095179068094,-0.8758375206156996,1.9025666982664426,-0.604682543728906,4.099572553,2.005218376,1.770081512
-2.1218098289160108,1.1856947323272005,-0.8916074461821893,0.9885843795678756,8.783272281,1.167035549,3.160238284
-0.13153855346749432,-1.059079394600045,1.5746217791331656,-0.8856809831450123,4.536206126,3.075358857,2.461297451
-1.7174910265428027,-0.9802101822679801,0.8037750809296001,0.5390380240774665,5.134228193,1.179644098,3.293875544
1.8477699380027808,-0.005007141426562238,-0.6875046623507948,-0.5358002659201841,8.379726239,4.460327777,4.313599534
5.113656700412576,2.9895215017270864,3.8714923313612304,4.52116408444144,8.332643551,5.242365546,4.467962823
-1.2457049278873267,-0.965816439659906,-0.1404474531112331,1.1041457913141375,6.218162347,1.27235609,4.545907037
0.7261557107096728,-0.6015287608969788,-0.9651902979592494,0.6087541448657446,7.64597017,3.255408207,5.41283557
0.7190505937335906,1.9164585225432338,0.47150101438949055,-2.0392164845183314,8.918684243,4.503792685,0.531662155
0.5338825545081449,-0.915909967454068,-0.16523378505180894,0.1945377960316127,6.409523463,3.335620665,4.735481009
0.5518867664129996,0.4199130275995835,-0.45773571396612767,-0.3151632403758819,8.597606333,3.080251517,3.310897045
-0.08331037093043346,2.032661217739116,-0.5393273444194904,-0.8234597826251553,9.151349035,4.293528358,2.11471511
-0.5411404266611299,-0.3522111461750529,-1.1173298300395054,1.2425684990851251,8.009519128,1.779371568,5.157565248
-0.8751492354434922,-0.9466520077209695,-0.05187156456167559,0.82924798376343,6.140612569,1.779119258,4.467688049
-0.8146454433044459,2.5860923745489584,0.061626087293630116,-1.2819642620633485,9.388756126,3.471455072,0.414696178
0.9428698580747722,-0.7044464058553697,-0.9051721792971289,0.5045261601800759,7.586897146,3.376998081,5.426289419
-1.8902230053501567,-0.15982612071022467,1.0058123579177924,-0.005119476501498945,5.089327218,2.172532482,2.428142251
2.262594378195489,-0.8272587791509068,-0.6977233134115333,-0.2750004316922918,7.406222346,4.849266615,5.41152312
1.1421669607951794,-1.0298903662848278,-0.250748133058583,0.0226381914370229,6.63033156,3.704795217,4.937838736
-1.5713501253575914,1.2133883171468007,-0.16870672745774465,0.06848347998094,8.792912291,1.251185889,1.863387672
-1.4295745277018073,0.01511314521677027,0.4947919580484774,0.10262297427945505,5.87441468,2.5022479,2.93117208
-0.16862229199877146,2.3068242965519854,0.4967103813238765,-1.8285501003049116,8.952544,3.975788654,0.09800966
0.6890731382241984,-0.6259213199971753,-0.9750587352839684,0.6490701783572557,7.791306487,3.0,5.360870657
0.5957203331866773,-0.8174401828108018,-0.6740679698779468,0.5457074362233815,7.083874933,3.183788675,5.277753981
-1.9308250181983975,-0.2633330953703552,1.316508560473149,-0.19388750560666462,4.667434482,2.204055199,2.12764469
-0.16341856489223214,0.6521570769940374,-0.49692136204142845,-0.043685109290706264,7.599882309,3.834231652,3.680085223
0.40627148966680326,0.5253520354446055,-0.3341733654046881,-0.4019452720993673,7.414287044,4.419221736,3.637959841
1.63352770695879,-0.3273292745622081,-0.8908781633830463,-0.07045120712257473,8.113133244,4.179421979,4.998097898
0.01692047599459389,1.0637622266621969,-0.233169771992135,-0.5975439600551987,8.737503969,3.093738972,2.349781167
0.5535168295072187,2.039844823455483,-0.39819018178272364,-1.2726995259484293,9.194134599,4.915866071,1.920450403
1.9425884049376945,-1.0297759450757276,-0.6192595204220159,-0.06737271572272496,7.312793809,4.173616167,5.384210861
-0.644838947874906,-0.5672023519776548,-1.1035436391896571,1.404074534104913,7.762310674,1.59589147,5.376697986
-0.1318702932552285,-1.061263427619309,1.3269707721041075,-0.6710082567691389,4.769208948,3.0,2.801842242
-1.7153918020972467,2.702142682790114,0.10983439460590565,-0.931681749036745,9.414567854,2.473713305,0.101610378
-1.57173745002021,-1.0143757163709497,1.290563139635012,0.0649086946920948,4.679174825,1.441061289,2.668079976
-1.0394983355154523,1.0104382816523658,-0.8402988888467925,0.4940493565766816,8.537748285,2.476936563,3.468700952
-0.9250243356171368,-0.6247910939930131,-1.1067613561706844,1.581154419380908,7.733139786,1.195645566,5.389012995
-1.8711538364258427,0.5701997973521283,-0.676603456120152,1.022687977808177,7.778034197,1.53096808,3.704231841
-1.305480802106576,0.48353508701332953,-0.5384802852058637,0.6653747956900145,7.599476452,2.188640567,3.680371475
-1.192637944749344,-0.05732549960408595,0.7312493870669573,-0.18040555225706015,5.556710374,2.862898651,2.738520443
-1.5216171369389127,2.5923862949946646,0.0007325606881995302,-0.8742780977232014,9.388992358,2.66168506,0.415645289
0.6608750190692274,0.37142282414652306,-0.7421150065392245,-0.09681267952407167,8.470827309,3.539429297,3.960746754
1.7174574229551074,-0.942473723504227,-0.3623340329592441,-0.22201840574319068,6.810208479,4.431872739,5.087859807
