SHOT_ID,X,Y,Z
96,8.471954206,6.318515978,4.52661305
96,8.505342136,6.350758327,4.497747593
96,8.538553677,6.382830339,4.468170813
96,8.572127948,6.415252636,4.436988624
96,8.6010654,6.443197209,4.405434951
96,8.635258718,6.476217312,4.371158805
96,8.665283402,6.505211813,4.33109793
96,8.694605794,6.533528118,4.293243148
96,8.72634151,6.564174942,4.252047659
96,8.752746472,6.589673917,4.20668392
96,8.78296439,6.618855022,4.160667288
96,8.811860146,6.646759329,4.109601408
96,8.840394715,6.674314842,4.058994236
96,8.868019088,6.700991389,4.004360939
96,8.89521342,6.72725265,3.948096992
96,8.922292845,6.753402947,3.88530354
96,8.945514617,6.775827952,3.822926282
96,8.970562643,6.800016549,3.757248909
96,8.994510289,6.823142522,3.689661665
96,9.019540478,6.847313894,3.616910129
96,9.042541846,6.869526057,3.540524734
96,9.065918958,6.892101072,3.463963079
96,9.08825905,6.913674648,3.37934081
96,9.109137799,6.933837022,3.296765212
96,9.130934209,6.95488557,3.206568282
96,9.152261286,6.975480889,3.115362563
96,9.173076791,6.995582188,3.017968971
96,9.19315768,7.014974078,2.91937093
96,9.212960465,7.034097405,2.816179968
96,9.230724735,7.051252161,2.710570837
96,9.24836308,7.068285312,2.599739674
96,9.266498487,7.085798471,2.485951591
96,9.283835207,7.102540348,2.36548071
96,9.299095556,7.117277095,2.243254
96,9.317724985,7.135267326,2.117225128
96,9.332619046,7.149650353,1.984518768
96,9.346931399,7.163471631,1.849951498
96,9.362848548,7.178842644,1.710317077
96,9.376665958,7.192185962,1.564333358
96,9.390400657,7.205449406,1.414400491
96,9.401781455,7.216439715,1.259660246
96,9.414545046,7.228765371,1.101643233
96,9.426446393,7.240258369,0.939557057
96,9.437946041,7.251363449,0.768575726
96,9.448071186,7.261141188,0.594027043
96,9.457406501,7.270156198,0.414725425
96,9.469606594,7.28193769,0.231907032
97,4.075136749,2.075136749,2.664057751
97,4.154387333,2.154387333,2.726017992
97,4.228414157,2.228414157,2.786298599
97,4.303116132,2.303116132,2.846368505
97,4.374280451,2.374280451,2.905923265
97,4.449555471,2.449555471,2.9625504
97,4.524357002,2.524357002,3.016415785
97,4.595131096,2.595131096,3.075150688
97,4.667630524,2.667630524,3.129235841
97,4.740923059,2.740923059,3.18234858
97,4.812731181,2.812731181,3.231154387
97,4.881498844,2.881498844,3.283518163
97,4.94897286,2.94897286,3.334492672
97,5.019102277,3.019102277,3.380150873
97,5.089501898,3.089501898,3.428942513
97,5.156604165,3.156604165,3.474373447
97,5.225180547,3.225180547,3.522353403
97,5.293114693,3.293114693,3.567476596
97,5.361527786,3.361527786,3.61086689
97,5.424848757,3.424848757,3.652981787
97,5.491543148,3.491543148,3.695750324
97,5.556930391,3.556930391,3.738830109
97,5.621463788,3.621463788,3.776735468
97,5.688084585,3.688084585,3.815973753
97,5.750619985,3.750619985,3.856579252
97,5.81317361,3.81317361,3.894528764
97,5.877126986,3.877126986,3.930916586
97,5.936927979,3.936927979,3.968311921
97,6.000194345,4.000194345,4.004840085
97,6.060760546,4.060760546,4.038140458
97,6.122125665,4.122125665,4.072466494
97,6.182164381,4.182164381,4.105902594
97,6.240825538,4.240825538,4.136656289
97,6.29861698,4.29861698,4.167992233
97,6.356813622,4.356813622,4.198301344
97,6.415575438,4.415575438,4.231364872
97,6.47438146,4.47438146,4.258499315
97,6.529638361,4.529638361,4.287818356
97,6.584907538,4.584907538,4.312918891
97,6.641676841,4.641676841,4.341606923
97,6.696010657,4.696010657,4.370089425
97,6.750954481,4.750954481,4.392682885
97,6.805414211,4.805414211,4.415516146
97,6.860855643,4.860855643,4.44151361
97,6.91246051,4.91246051,4.464078794
97,6.964281808,4.964281808,4.485540683
97,7.017035208,5.017035208,4.505710358
97,7.067758143,5.067758143,4.52524685
97,7.118067466,5.118067466,4.544522436
97,7.168657659,5.168657659,4.562340575
97,7.22018477,5.22018477,4.579096984
97,7.269001236,5.269001236,4.597247759
97,7.319143608,5.319143608,4.611719791
97,7.367807451,5.367807451,4.624021479
97,7.414118635,5.414118635,4.63673791
97,7.461124691,5.461124691,4.649866668
97,7.506905019,5.506905019,4.661734945
97,7.55509449,5.55509449,4.672634501
97,7.599434963,5.599434963,4.679973623
97,7.646249086,5.646249086,4.686847351
97,7.688938977,5.688938977,4.695380257
97,7.733402662,5.733402662,4.698200731
97,7.77635654,5.77635654,4.702732068
97,7.820180362,5.820180362,4.706296227
97,7.861765414,5.861765414,4.706876539
97,7.905035748,5.905035748,4.70699054
97,7.947985594,5.947985594,4.70813843
97,7.986956519,5.986956519,4.70483401
97,8.029299239,6.029299239,4.698620156
97,8.070995513,6.070995513,4.6936273
97,8.106370279,6.106370279,4.687038705
97,8.145705901,6.145705901,4.678449014
97,8.186162752,6.186162752,4.667373459
97,8.222764542,6.222764542,4.656316314
97,8.261309715,6.261309715,4.642777856
97,8.294751293,6.294751293,4.628765365
97,8.332298418,6.332298418,4.611538955
97,8.369575613,6.369575613,4.592586936
97,8.405372524,6.405372524,4.570779099
97,8.437553611,6.437553611,4.548558258
97,8.473110118,6.473110118,4.523068103
97,8.505906122,6.505906122,4.49753237
97,8.539933354,6.539933354,4.469018869
97,8.570384106,6.570384106,4.440111693
97,8.605494232,6.605494232,4.407975194
97,8.635193876,6.635193876,4.370029371
97,8.665356615,6.665356615,4.334967416
97,8.696093796,6.696093796,4.294294401
97,8.725634715,6.725634715,4.249889211
97,8.754135481,6.754135481,4.208533614
97,8.783361573,6.783361573,4.161783372
97,8.811750141,6.811750141,4.112595196
97,8.840147744,6.840147744,4.059124728
97,8.868406239,6.868406239,4.002524597
97,8.891823602,6.891823602,3.946293385
97,8.920064519,6.920064519,3.886921542
97,8.947442381,6.947442381,3.822217961
97,8.970211142,6.970211142,3.757745086
97,8.993622322,6.993622322,3.689510732
97,9.018558233,7.018558233,3.616078325
97,9.041407535,7.041407535,3.540019998
97,9.066855497,7.066855497,3.460743306
97,9.090756943,7.090756943,3.379907482
97,9.108523662,7.108523662,3.296569254
97,9.132545193,7.132545193,3.207061228
97,9.152503903,7.152503903,3.115602427
97,9.172817454,7.172817454,3.02087624
97,9.192963061,7.192963061,2.92282161
97,9.211844591,7.211844591,2.817048326
97,9.230632232,7.230632232,2.709576514
97,9.247808973,7.247808973,2.598768706
97,9.268285673,7.268285673,2.485618421
97,9.283995344,7.283995344,2.365654016
97,9.301210064,7.301210064,2.24382998
97,9.317465909,7.317465909,2.11506464
97,9.332472733,7.332472733,1.986327327
97,9.348702339,7.348702339,1.849768875
97,9.36209711,7.36209711,1.710247346
97,9.374498699,7.374498699,1.563360171
97,9.390614202,7.390614202,1.414438039
97,9.404115195,7.404115195,1.261029037
97,9.415569639,7.415569639,1.101251919
97,9.428099897,7.428099897,0.937108201
97,9.437710229,7.437710229,0.768719274
97,9.44873808,7.44873808,0.594214721
97,9.458952553,7.458952553,0.415611046
97,9.468522729,7.468522729,0.230952684
98,4.075745035,2.07843628,2.664545621
98,4.152685107,2.158110056,2.724502688
98,4.227722363,2.23581341,2.786160873
98,4.303081493,2.313850074,2.846472865
98,4.376848012,2.390237541,2.904732883
98,4.450288762,2.466287663,2.963132134
98,4.522806607,2.541382089,3.017120171
98,4.593971738,2.61507574,3.073981574
98,4.66997754,2.693782052,3.128120985
98,4.741347329,2.767687632,3.180073336
98,4.815030826,2.843989127,3.233657598
98,4.880511726,2.911796584,3.283837956
98,4.950979499,2.984768099,3.332976112
98,5.020843111,3.057113987,3.381916638
98,5.088929736,3.127619752,3.429060929
98,5.15785344,3.198992336,3.476559066
98,5.225827342,3.269381373,3.523682317
98,5.293599302,3.339561292,3.56678273
98,5.359230646,3.407524537,3.611044698
98,5.426071318,3.476740079,3.652247135
98,5.491973961,3.544984264,3.696948523
98,5.559019174,3.614411614,3.736168512
98,5.622345029,3.679987457,3.776802091
98,5.684382063,3.744228687,3.817973804
98,5.750510849,3.812707049,3.856325308
98,5.812149479,3.876535719,3.893503283
98,5.875924302,3.942576481,3.930042624
98,5.938259149,4.007126105,3.967755667
98,6.000497748,4.07157606,4.004529245
98,6.060237309,4.133438187,4.037466627
98,6.122753236,4.198175325,4.072254034
98,6.180567937,4.2580442,4.106359876
98,6.240266032,4.319863387,4.13705984
98,6.29988832,4.381604074,4.168761564
98,6.357037447,4.440783727,4.199081991
98,6.416966528,4.502842107,4.23003087
98,6.473857675,4.561754614,4.259922895
98,6.529444928,4.6193169,4.28670649
98,6.584337042,4.676159348,4.315410899
98,6.641115168,4.734954819,4.340070908
98,6.696741268,4.792557331,4.36583896
98,6.750519274,4.848246087,4.393842529
98,6.804876917,4.904535074,4.416293952
98,6.858342597,4.959900406,4.441600822
98,6.91267287,5.016161051,4.464232776
98,6.964452649,5.069780582,4.48480596
98,7.01648786,5.12366462,4.507712612
98,7.067893459,5.176896677,4.525173878
98,7.119383697,5.230216378,4.543731937
98,7.169529028,5.282143389,4.563381578
98,7.219616882,5.33401088,4.581044899
98,7.267784664,5.383890078,4.595727693
98,7.317694639,5.43557337,4.611838257
98,7.36672042,5.486341053,4.624244574
98,7.413595203,5.534881312,4.638737229
98,7.461983431,5.584988788,4.650251223
98,7.507160977,5.631771507,4.658296423
98,7.55400274,5.680277573,4.672454711
98,7.600234451,5.728151911,4.680585053
98,7.645560164,5.775088061,4.687971973
98,7.691311294,5.822464743,4.693232908
98,7.732942902,5.865575535,4.699782535
98,7.777880376,5.912109651,4.704308269
98,7.820014047,5.955740345,4.706669346
98,7.862940727,6.000192224,4.707959718
98,7.903961934,6.042670927,4.707678034
98,7.948678768,6.088976564,4.706649583
98,7.987376691,6.129049436,4.704502836
98,8.027744001,6.170851009,4.699293065
98,8.066293109,6.210769779,4.693990519
98,8.107494384,6.253434948,4.688528083
98,8.147109751,6.294457862,4.679655384
98,8.185643039,6.33436025,4.668462572
98,8.222173601,6.372188753,4.657640823
98,8.260368449,6.411740677,4.643266881
98,8.295054805,6.44765945,4.626968536
98,8.333270927,6.487233402,4.612097612
98,8.369491027,6.524740414,4.591632238
98,8.404105094,6.56058433,4.572776539
98,8.437066835,6.594717212,4.548818154
98,8.4724297,6.631336531,4.524826491
98,8.504280633,6.664319137,4.495740205
98,8.537318676,6.698531032,4.470869562
98,8.570841441,6.733244872,4.437766064
98,8.604023053,6.767605437,4.40693835
98,8.634627021,6.799296774,4.371351277
98,8.664639654,6.830375765,4.332375875
98,8.695383641,6.862212095,4.294006336
98,8.725100054,6.892984341,4.254020335
98,8.754646534,6.923580617,4.206986935
98,8.783813703,6.953784105,4.160841243
98,8.811781908,6.982746029,4.110649196
98,8.839935599,7.01190003,4.06029897
98,8.868137621,7.041104078,4.004546373
98,8.895165019,7.069091769,3.946953195
98,8.919105711,7.093883081,3.886598178
98,8.946355414,7.122100973,3.822901842
98,8.972154438,7.148816646,3.757149468
98,8.995627534,7.173123748,3.686670297
98,9.019025321,7.197352866,3.615860223
98,9.043312514,7.22250299,3.54053807
98,9.065653454,7.245637711,3.461210784
98,9.087510164,7.268270996,3.380793788
98,9.110684466,7.292268688,3.295878467
98,9.13294555,7.315320716,3.207812803
98,9.152033909,7.335087291,3.114109907
98,9.17321867,7.357024752,3.019180362
98,9.192923247,7.37742944,2.920012231
98,9.212609053,7.397814688,2.816932968
98,9.231456759,7.417332059,2.710874745
98,9.249025827,7.435525362,2.599375822
98,9.267583287,7.454742174,2.484428341
98,9.283544365,7.471270354,2.365451293
98,9.298465306,7.486721441,2.242665257
98,9.317287945,7.506212854,2.118202101
98,9.331923152,7.521368055,1.986615083
98,9.34670285,7.53667288,1.851342435
98,9.360655025,7.55112078,1.708797042
98,9.37554982,7.566544792,1.564694837
98,9.388309449,7.579757774,1.414545727
98,9.403113507,7.595087826,1.259754669
98,9.414407519,7.606783117,1.101209249
98,9.426296029,7.619094029,0.938845787
98,9.440185643,7.633477146,0.771161978
98,9.44884817,7.642447455,0.596836107
98,9.458761948,7.652713473,0.415741074
98,9.469387592,7.663716649,0.230591127
99,4.076929268,2.08249654,2.664138206
99,4.152221928,2.163238032,2.726148973
99,4.225443881,2.241758964,2.788201427
99,4.300513062,2.322260805,2.846661172
99,4.375498961,2.402673337,2.905005168
99,4.450445146,2.483043281,2.963722694
99,4.523845173,2.561755172,3.017881837
99,4.594539954,2.637566043,3.073869822
99,4.666666961,2.714912789,3.129686973
99,4.738966746,2.792444816,3.178773469
99,4.810570556,2.869230501,3.231873018
99,4.881252409,2.94502751,3.282785979
99,4.950958347,3.019777975,3.333308565
99,5.020200945,3.094031571,3.37978294
99,5.091265803,3.170239301,3.42896632
99,5.158386422,3.242217353,3.476265662
99,5.225998606,3.314722543,3.521379569
99,5.295388983,3.389134612,3.567181513
99,5.360417227,3.458868867,3.611364551
99,5.42597964,3.529175947,3.652957606
99,5.49299328,3.601039277,3.694995899
99,5.557582631,3.670302877,3.738082116
99,5.62249993,3.739918157,3.777187756
99,5.687155088,3.809252326,3.815778975
99,5.749757796,3.876385511,3.857398337
99,5.811393096,3.942481278,3.894026358
99,5.875723517,4.011467208,3.930261394
99,5.939089798,4.079419225,3.969560925
99,6.000452668,4.145222847,4.003420373
99,6.059464285,4.208505058,4.036844805
99,6.121081387,4.274581311,4.072629238
99,6.18010811,4.337879721,4.102772618
99,6.24114029,4.403328722,4.138310043
99,6.29963648,4.466058205,4.168614491
99,6.357636587,4.528255706,4.199967669
99,6.414754487,4.589507154,4.231328236
99,6.47404706,4.653090654,4.258595983
99,6.528423615,4.71140237,4.286896062
99,6.58622211,4.773383668,4.315208642
99,6.640829301,4.831942711,4.341170709
99,6.696030605,4.891138862,4.367616367
99,6.750606882,4.949664754,4.390667908
99,6.806184913,5.009264896,4.41556195
99,6.86035305,5.06735311,4.440030389
99,6.914111082,5.125001541,4.464981158
99,6.96419856,5.178713786,4.484498465
99,7.016198417,5.234476806,4.504921231
99,7.068463835,5.290524605,4.524898896
99,7.119747745,5.345519864,4.544774085
99,7.170650138,5.400105999,4.562898747
99,7.219834572,5.452849847,4.579000697
99,7.268795764,5.505354297,4.595548127
99,7.316944819,5.556987837,4.611633631
99,7.366137896,5.609740953,4.624660083
99,7.413145071,5.660149977,4.63744543
99,7.460131006,5.710536223,4.651967386
99,7.507740335,5.761590978,4.662008494
99,7.554768281,5.812022276,4.671414893
99,7.599603535,5.860102199,4.680043011
99,7.646203656,5.910074711,4.689315393
99,7.691143596,5.958266897,4.694715645
99,7.735194769,6.005505996,4.699858842
99,7.777715167,6.051103541,4.702466744
99,7.819710461,6.09613798,4.707301112
99,7.862025468,6.141515269,4.708328475
99,7.904403543,6.186960191,4.707432393
99,7.946868096,6.232497849,4.707431374
99,7.987023817,6.275559587,4.704221709
99,8.02800193,6.319503234,4.701747594
99,8.066535139,6.360825042,4.694620325
99,8.106316981,6.403485844,4.68803553
99,8.146200139,6.446255295,4.679080533
99,8.185881663,6.488808519,4.668700548
99,8.22141074,6.52690879,4.657851299
99,8.257676614,6.565799179,4.642102052
99,8.294371361,6.605149477,4.626306054
99,8.332439674,6.645972744,4.610503665
99,8.366777468,6.68279552,4.590537236
99,8.403939559,6.722646984,4.571450499
99,8.437608275,6.758752261,4.547850115
99,8.471321252,6.794905003,4.524216254
99,8.505164924,6.831197898,4.497051473
99,8.538111842,6.866529142,4.470485597
99,8.571098529,6.901903033,4.437950977
99,8.604491011,6.937712086,4.406164562
99,8.635033023,6.970464383,4.368448592
99,8.66523707,7.002854259,4.335068649
99,8.695780733,7.035608327,4.294996566
99,8.725064378,7.067011191,4.252371278
99,8.755865325,7.100041164,4.208512189
99,8.784031068,7.130245225,4.159199661
99,8.811839698,7.160066329,4.111655687
99,8.837577435,7.187666674,4.058246772
99,8.865445929,7.217551975,4.005460332
99,8.893610424,7.247754698,3.946132436
99,8.920210197,7.276279462,3.884334846
99,8.944824554,7.302675129,3.824668334
99,8.971320573,7.33108863,3.757424007
99,8.996684719,7.358288347,3.688664896
99,9.019690633,7.382959169,3.615688759
99,9.043769905,7.408781027,3.540693898
99,9.06579349,7.43239843,3.461537088
99,9.087449318,7.455621462,3.379573691
99,9.11041522,7.480249377,3.295273904
99,9.130785795,7.502094144,3.205356889
99,9.151887385,7.52472283,3.115594885
99,9.172118589,7.546418139,3.019280254
99,9.193243617,7.569071958,2.920702606
99,9.213907244,7.591230986,2.81775283
99,9.231934445,7.610562791,2.708716924
99,9.247424335,7.627173665,2.599381622
99,9.266870968,7.648027626,2.486264377
99,9.2824034,7.664684119,2.36698861
99,9.301385889,7.685040347,2.242793452
99,9.316723723,7.70148816,2.115664688
99,9.331203924,7.717016275,1.984151266
99,9.3466691,7.733600646,1.848209381
99,9.361606905,7.74961948,1.708692973
99,9.376812159,7.765925119,1.564743393
99,9.389467332,7.77949613,1.41417949
99,9.402925361,7.7939281,1.259041521
99,9.415498646,7.807411297,1.101873911
99,9.42692014,7.81965935,0.936694037
99,9.437154941,7.83063483,0.768910756
99,9.447787841,7.84203722,0.595073838
99,9.458492934,7.853517026,0.415680345
99,9.468467257,7.864213179,0.232261742
100,4.07791182,2.086529842,2.662149992
100,4.150175165,2.166786417,2.726069077
100,4.226839003,2.251930236,2.786474489
100,4.302993448,2.336508315,2.845342667
100,4.375613687,2.417161261,2.90473618
100,4.447560357,2.497066134,2.960426844
100,4.523462382,2.581363873,3.017502847
100,4.595601067,2.661481998,3.073234381
100,4.667855192,2.741728334,3.127783069
100,4.740277624,2.822161593,3.179914336
100,4.811835884,2.901635093,3.231758186
100,4.881106851,2.978568296,3.281951267
100,4.952025833,3.057331804,3.33162056
100,5.019216332,3.131954413,3.381757293
100,5.090321355,3.210924543,3.429638948
100,5.158584945,3.28673894,3.475037613
100,5.227450852,3.363222278,3.522721368
100,5.294365905,3.437538972,3.567788053
100,5.360544452,3.511037696,3.612080949
100,5.426083156,3.5838258,3.651786776
100,5.491782211,3.656791993,3.69433955
100,5.556922204,3.729137284,3.736653302
100,5.621785992,3.801175819,3.777820009
100,5.684622934,3.870963313,3.818198623
100,5.751426393,3.94515607,3.856486658
100,5.812629571,4.013129086,3.891050546
100,5.876205536,4.083737349,3.930382289
100,5.938280892,4.152679016,3.967159079
100,5.999924148,4.221140787,4.005059147
100,6.060357036,4.288258309,4.036522163
100,6.122939011,4.357762634,4.072762744
100,6.181044812,4.422295663,4.106862714
100,6.241119715,4.489015603,4.138913236
100,6.299471424,4.553821741,4.169074714
100,6.358497646,4.619377002,4.198313484
100,6.415280168,4.682440381,4.22939745
100,6.471090658,4.74442421,4.258273325
100,6.529340341,4.809117037,4.28627645
100,6.585961664,4.872001387,4.316658811
100,6.642164643,4.934421118,4.342438348
100,6.696327823,4.994575424,4.367036464
100,6.750559074,5.05480533,4.392131175
100,6.804652282,5.114881924,4.418142528
100,6.858362245,5.174532881,4.44121771
100,6.910434052,5.232364481,4.461889065
100,6.964089289,5.29195466,4.485165428
100,7.016786538,5.350480884,4.506624285
100,7.068196303,5.407577212,4.526244905
100,7.120834608,5.466037972,4.54336367
100,7.170798708,5.521528727,4.563314628
100,7.218504843,5.574511757,4.579103627
100,7.269806257,5.63148775,4.594667549
100,7.317740648,5.684724284,4.611297515
100,7.366790178,5.739199307,4.625179772
100,7.41357422,5.791158248,4.639594071
100,7.461236799,5.844092906,4.65193413
100,7.50762258,5.895609534,4.661741337
100,7.554384285,5.94754367,4.67305294
100,7.60040873,5.998658994,4.680435741
100,7.645804492,6.049076096,4.689792401
100,7.688835084,6.096866409,4.694633823
100,7.734132714,6.147174524,4.700373709
100,7.778448627,6.196392332,4.703493492
100,7.820875223,6.243511841,4.705488096
100,7.862548117,6.289794277,4.70835831
100,7.907077103,6.339248727,4.708101685
100,7.947225669,6.383838227,4.706148467
100,7.987772382,6.428869914,4.704066973
100,8.030132452,6.475915538,4.699586263
100,8.068372634,6.518385562,4.695456667
100,8.106087156,6.560271783,4.688716812
100,8.147559304,6.606331269,4.679110593
100,8.183023375,6.64571811,4.66947975
100,8.222971535,6.690085036,4.656400662
100,8.260096012,6.731315945,4.643016048
100,8.296622955,6.771883226,4.627533628
100,8.332621596,6.811863766,4.611718118
100,8.367810729,6.850945259,4.592767393
100,8.402369415,6.889326567,4.571538259
100,8.438334768,6.929270138,4.549809156
100,8.471625447,6.966243183,4.524317496
100,8.505554162,7.003924839,4.49749989
100,8.537330668,7.039216224,4.471627128
100,8.571162236,7.076789987,4.436948793
100,8.604063346,7.113330371,4.408179538
100,8.634154418,7.146749892,4.369709135
100,8.666359844,7.182517641,4.332253443
100,8.695165579,7.214509651,4.291072917
100,8.727143377,7.250024594,4.251245407
100,8.755285158,7.281279208,4.206682573
100,8.783238445,7.312324479,4.160609796
100,8.812918345,7.345287347,4.110271467
100,8.839986149,7.375349188,4.060342879
100,8.868491764,7.407007881,4.003979802
100,8.893223662,7.434475436,3.947853416
100,8.919997068,7.464210317,3.88672421
100,8.944622558,7.491559694,3.824160188
100,8.970125129,7.519883168,3.75726919
100,8.994926035,7.547427365,3.689528966
100,9.018765245,7.57390349,3.617433558
100,9.042547272,7.600316107,3.539268036
100,9.065313695,7.625600782,3.462887088
100,9.088467015,7.651315148,3.38170554
100,9.110380529,7.675652571,3.295669142
100,9.131887263,7.699538219,3.206286253
100,9.151104945,7.720881617,3.115058109
100,9.175479274,7.747952052,3.019739642
100,9.193898165,7.768408303,2.920210462
100,9.212349915,7.788901047,2.816671131
100,9.231972895,7.810694574,2.712226509
100,9.248566689,7.82912385,2.59866137
100,9.267787521,7.850470747,2.48515087
100,9.284908322,7.869485322,2.367349341
100,9.300643052,7.88696051,2.24442297
100,9.317922616,7.90615141,2.115488392
100,9.331742141,7.921499548,1.985271747
100,9.347904144,7.93944927,1.849736718
100,9.363661245,7.956949304,1.708583516
100,9.376354523,7.971046617,1.564013667
100,9.390474846,7.986728825,1.414060844
100,9.401673044,7.999165684,1.260696698
100,9.416018775,8.015098232,1.102969737
100,9.428037431,8.028446301,0.938818331
100,9.435594987,8.036839818,0.766862184
100,9.449155583,8.051900385,0.595261245
100,9.459264553,8.063127535,0.414489089
100,9.468559828,8.073450983,0.231620852
101,4.076942456,2.088512171,2.662969336
101,4.152363972,2.1752747,2.726364975
101,4.227609518,2.261834799,2.786195957
101,4.301024445,2.346289012,2.846621389
101,4.374745617,2.431095518,2.905189714
101,4.449113615,2.516646114,2.960239181
101,4.52285868,2.601480107,3.017724366
101,4.595683345,2.6852553,3.073412679
101,4.668239172,2.768721232,3.127215152
101,4.739669048,2.850891905,3.180192932
101,4.81012808,2.931945749,3.231089084
101,4.88089326,3.013351777,3.282555034
101,4.951257992,3.094297141,3.333801371
101,5.02040159,3.173837752,3.382285944
101,5.088849593,3.252578172,3.430276603
101,5.158550515,3.332759911,3.477066716
101,5.226665931,3.411117733,3.521382944
101,5.293773137,3.488315743,3.565513995
101,5.359533017,3.563963831,3.608984033
101,5.427176171,3.641778378,3.652662324
101,5.491462419,3.715731247,3.695762566
101,5.559025841,3.793454073,3.739834538
101,5.623152997,3.867223927,3.77979876
101,5.685821558,3.939315861,3.819167705
101,5.749624329,4.012712553,3.856472932
101,5.812884785,4.085485382,3.893588206
101,5.876499897,4.158666198,3.930306804
101,5.936339331,4.227503592,3.968765656
101,6.000155143,4.300915287,4.002786189
101,6.060055305,4.36982254,4.037515933
101,6.120453619,4.439302852,4.070599224
101,6.181189097,4.509171028,4.106104455
101,6.24002412,4.576852979,4.135327595
101,6.299804241,4.645622141,4.169151514
101,6.357699382,4.712222883,4.200485533
101,6.415057557,4.778205915,4.229986128
101,6.473783564,4.845762458,4.259563967
101,6.529481491,4.909835594,4.287720707
101,6.586615592,4.975560859,4.315049498
101,6.641280896,5.038446097,4.339597142
101,6.697214233,5.102790042,4.368855448
101,6.750727863,5.164350431,4.393173607
101,6.804183498,5.225844104,4.415296556
101,6.858623017,5.288469607,4.439924172
101,6.910277307,5.34789107,4.4627196
101,6.963659753,5.409300549,4.483137112
101,7.017005047,5.47066729,4.504866156
101,7.067293692,5.528517759,4.528009151
101,7.120073823,5.589234354,4.544443145
101,7.16999641,5.646663722,4.56334948
101,7.220288521,5.704518176,4.580121915
101,7.26745666,5.758778914,4.595486845
101,7.319738774,5.818922606,4.610953558
101,7.366032878,5.87217788,4.625149876
101,7.413866116,5.927203726,4.639181344
101,7.462386792,5.983020379,4.648794084
101,7.507626038,6.035062178,4.661320356
101,7.55354523,6.087886166,4.671532156
101,7.600411494,6.141799636,4.678993243
101,7.644481144,6.192495969,4.688420497
101,7.690741519,6.245712443,4.694106265
101,7.735094862,6.296735127,4.699546038
101,7.778509974,6.346678501,4.703782362
101,7.820773561,6.395297196,4.704926146
101,7.862078953,6.442813613,4.708820616
101,7.904697884,6.491841085,4.707975008
101,7.94706544,6.540579383,4.708943209
101,7.986814603,6.586305564,4.703977181
101,8.029016785,6.634853621,4.700325304
101,8.069549875,6.681481608,4.695018083
101,8.106577098,6.724076556,4.686309455
101,8.145626489,6.768997741,4.678927995
101,8.183870246,6.812992151,4.668149367
101,8.222772442,6.857744008,4.656913196
101,8.259265551,6.899724528,4.643566199
101,8.298065639,6.944358923,4.628639864
101,8.331837595,6.983209115,4.609573971
101,8.36704506,7.02371067,4.591939014
101,8.402855824,7.064906242,4.570564419
101,8.436895667,7.104064602,4.548895442
101,8.471699406,7.144101724,4.523789262
101,8.505814344,7.18334647,4.49849714
101,8.538544161,7.220997817,4.467972889
101,8.570591847,7.257864464,4.438176991
101,8.601707143,7.293658516,4.406160014
101,8.635978726,7.333083463,4.371319366
101,8.666373423,7.368048562,4.331808781
101,8.695550064,7.401612448,4.293565008
101,8.722999447,7.433189352,4.253503162
101,8.755159369,7.470185109,4.207964446
101,8.782313092,7.501421895,4.160070755
101,8.812907888,7.536617181,4.111142878
101,8.839468751,7.567171959,4.058177306
101,8.867714052,7.599664461,4.003764899
101,8.892539833,7.628223255,3.946340326
101,8.921396084,7.661418574,3.887026878
101,8.944481489,7.687975295,3.823280651
101,8.969464872,7.716715389,3.756839019
101,8.996992461,7.748382258,3.689226315
101,9.019487489,7.774259827,3.616000465
101,9.04206757,7.80023524,3.540189896
101,9.066791044,7.828676343,3.462417811
101,9.088552974,7.85371058,3.380540598
101,9.111337139,7.879920763,3.29573911
101,9.130230335,7.901654899,3.206688843
101,9.153115298,7.927981037,3.114830975
101,9.172986407,7.950840133,3.01948242
101,9.192390606,7.973162111,2.919259014
101,9.210067985,7.99349761,2.816456178
101,9.230592067,8.017107865,2.709155439
101,9.24918795,8.038499981,2.599363129
101,9.266001694,8.057841981,2.485808506
101,9.284095952,8.078657043,2.363934131
101,9.300568757,8.097606839,2.243536548
101,9.318507167,8.118242619,2.115821598
101,9.331221608,8.13286891,1.984812854
101,9.347949686,8.152112362,1.849623861
101,9.36163598,8.167856642,1.70917681
101,9.375787728,8.184136366,1.563977643
101,9.389812151,8.200269619,1.41540926
101,9.402577963,8.214955006,1.26025134
101,9.41430352,8.228443716,1.101753247
101,9.426932352,8.242971525,0.936516516
101,9.436100222,8.253517954,0.769158879
101,9.448997338,8.268354389,0.593229471
101,9.456969599,8.277525426,0.414649086
101,9.469135411,8.291520592,0.230856609
102,4.07742763,2.092274656,2.663865579
102,4.152781916,2.182078397,2.725080931
102,4.227404786,2.271010471,2.787363178
102,4.302207685,2.360157094,2.846334554
102,4.375282005,2.447243677,2.904983544
102,4.448290765,2.53425213,2.962847399
102,4.523511979,2.623897282,3.019478843
102,4.596987603,2.71146212,3.073267807
102,4.666192767,2.793937624,3.127950476
102,4.738702001,2.880350764,3.179968521
102,4.812258644,2.968012157,3.233372718
102,4.880978796,3.049909645,3.282645217
102,4.95067766,3.132973517,3.332443836
102,5.020884306,3.216642539,3.381385114
102,5.089463255,3.298371748,3.427684596
102,5.157043635,3.378910909,3.475530013
102,5.225739774,3.46077978,3.522585204
